16 0.223700 0.015625 2.160248e+005
32 0.223700 0.037109 2.140612e+005
64 0.223700 0.009766 2.119564e+005
128 0.223700 0.003174 2.157133e+005
256 0.223700 0.002869 2.232934e+005
512 0.223700 0.000000 2.278809e+005
1024 0.223700 0.000000 2.707752e+005
2048 0.223700 0.000000 4.283211e+005
4096 0.223700 0.000000 1.083899e+006


16 0.223700 1.000000 2.257692e+005
32 0.223700 1.000000 2.169535e+005
64 0.223700 1.000000 2.274284e+005
128 0.223700 1.000000 2.232667e+005
256 0.223700 0.105988 2.301561e+005
512 0.223700 0.349411 2.685552e+005
1024 0.223700 0.329865 4.647461e+005
2048 0.223700 0.048262 1.109746e+006
4096 0.223700 0.017685 3.423065e+006
