
16 1.582869e+005 1.785700e+005
32 1.590925e+005 1.834441e+005
64 1.614530e+005 1.848854e+005
128 2.878558e+005 2.865559e+005
256 1.100057e+006 1.096718e+006
512 4.355200e+006 4.329492e+006
1024 1.709401e+007 1.697059e+007
