1200 1 3.419654e+09 3.435122e+09
1200 4 9.622036e+08 1.337110e+09
1200 9 8.162157e+08 8.850852e+08
1200 16 6.078321e+08 6.806905e+08
1200 25 7.687587e+08 8.291570e+08
1200 36 7.618822e+08 8.620123e+08
1200 64 9.095355e+08 9.862801e+08
1200 100 9.751353e+08 1.027786e+09
1200 144 9.787701e+08 1.046678e+09
1200 225 1.105783e+09 1.198370e+09
