120 1 4.788736e+06 4.822436e+06
120 4 2.151346e+06 2.198194e+06
120 9 1.598879e+06 1.660872e+06
120 16 1.538042e+06 1.621419e+06
120 25 1.700134e+06 1.813930e+06
120 36 3.859184e+06 4.499840e+06
120 64 5.279180e+06 6.714389e+06
120 100 8.845711e+07 1.221911e+08
120 144 7.334989e+07 1.358921e+08
120 225 1.495003e+08 1.737299e+08
